date,crop_type,growth_stage,temp_max,temp_min,humidity,wind_speed,solar_radiation,rainfall,soil_type,soil_moisture,field_area_ha,irrigation_method,water_need_mm
2022-04-02,alfalfa,initial,26.8,17.7,55.4,3.2,8.7,0.0,sandy,10.8,3.1,flood,2.63
2022-04-03,alfalfa,initial,26.8,18.2,57.3,3.6,17.2,0.0,sandy,9.4,3.1,flood,3.39
2022-04-04,alfalfa,initial,33.2,24.9,66.9,3.5,8.3,15.2,sandy,12.0,3.1,flood,0.0
2022-04-05,alfalfa,initial,25.6,15.5,55.4,4.2,15.7,4.6,sandy,11.9,3.1,flood,0.0
2022-04-06,alfalfa,initial,26.7,14.0,61.9,3.3,14.9,0.0,sandy,10.8,3.1,flood,3.19
2022-04-07,alfalfa,initial,27.2,11.8,55.0,2.7,14.3,4.8,sandy,10.2,3.1,flood,0.0
2022-04-08,alfalfa,initial,23.6,12.7,73.8,5.9,16.8,3.1,sandy,9.9,3.1,flood,0.0
2022-04-09,alfalfa,initial,32.1,16.2,69.0,2.5,9.4,6.7,sandy,10.1,3.1,flood,0.0
2022-04-10,alfalfa,initial,28.4,18.6,71.8,1.0,16.1,0.0,sandy,9.6,3.1,flood,2.47
2022-04-11,alfalfa,initial,28.5,18.7,53.9,7.7,16.9,4.1,sandy,9.9,3.1,flood,0.0
2022-04-12,alfalfa,initial,29.3,20.8,71.5,3.4,22.8,0.0,sandy,7.8,3.1,flood,2.39
2022-04-13,alfalfa,initial,29.0,13.0,62.9,10.7,20.9,0.0,sandy,6.8,3.1,flood,1.81
2022-04-14,alfalfa,initial,31.6,18.0,56.8,8.5,20.7,0.0,sandy,4.5,3.1,flood,0.69
2022-04-15,alfalfa,initial,32.0,17.5,33.3,2.8,23.8,0.0,sandy,4.0,3.1,flood,0.63
2022-04-16,alfalfa,initial,30.7,18.4,53.1,3.2,18.9,0.0,sandy,3.0,3.1,flood,0.45
2022-04-17,alfalfa,initial,33.4,23.1,52.3,1.8,15.8,0.0,sandy,3.0,3.1,flood,0.33
2022-04-18,alfalfa,initial,32.2,17.1,36.0,2.2,19.3,0.0,sandy,3.0,3.1,flood,0.49
2022-04-19,alfalfa,initial,29.6,18.9,72.7,2.7,12.7,5.2,sandy,3.3,3.1,flood,0.0
2022-04-20,alfalfa,initial,29.0,16.5,83.0,2.3,11.2,16.9,sandy,6.5,3.1,flood,0.0
2022-04-21,alfalfa,initial,30.0,17.1,49.0,1.4,19.9,0.0,sandy,4.6,3.1,flood,0.39
2022-04-22,alfalfa,initial,31.8,23.6,46.7,7.4,24.0,0.0,sandy,3.0,3.1,flood,0.81
2022-04-23,alfalfa,initial,28.5,15.3,38.8,1.5,20.1,0.0,sandy,3.0,3.1,flood,0.4
2022-04-24,alfalfa,initial,31.3,20.7,43.0,4.8,18.6,0.0,sandy,3.0,3.1,flood,0.65
2022-04-25,alfalfa,initial,33.6,24.7,44.6,1.3,24.8,0.1,sandy,3.0,3.1,flood,0.43
2022-04-26,alfalfa,initial,29.3,16.1,51.9,5.1,18.0,0.0,sandy,3.0,3.1,flood,0.52
2022-04-27,alfalfa,initial,27.4,12.4,62.6,0.3,20.7,0.0,sandy,3.0,3.1,flood,0.32
2022-04-28,alfalfa,initial,32.0,18.3,41.2,2.7,17.4,0.0,sandy,3.0,3.1,flood,0.48
2022-04-29,alfalfa,initial,31.4,16.0,56.8,3.5,18.2,0.0,sandy,3.0,3.1,flood,0.42
2022-04-30,alfalfa,initial,27.1,15.0,53.4,1.0,22.3,0.0,sandy,3.0,3.1,flood,0.38
2022-05-01,alfalfa,initial,30.6,19.0,37.3,3.2,17.4,0.0,sandy,3.0,3.1,flood,0.43
2022-05-02,alfalfa,initial,29.9,17.9,47.6,4.5,22.6,0.0,sandy,3.0,3.1,flood,0.55
2022-05-03,alfalfa,initial,29.7,21.5,38.0,0.7,21.8,4.2,sandy,3.0,3.1,flood,0.0
2022-05-04,alfalfa,initial,35.2,20.0,48.4,3.5,14.6,0.0,sandy,3.0,3.1,flood,0.52
2022-05-05,alfalfa,initial,28.4,17.3,54.9,2.7,17.1,0.0,sandy,3.0,3.1,flood,0.37
2022-05-06,alfalfa,initial,32.1,16.7,40.6,2.3,16.1,8.6,sandy,4.8,3.1,flood,0.0
2022-05-07,alfalfa,initial,32.9,19.7,41.7,3.2,29.9,0.0,sandy,3.8,3.1,flood,0.79
2022-05-08,alfalfa,initial,34.2,20.6,55.0,5.0,22.5,4.3,sandy,4.1,3.1,flood,0.0
2022-05-09,alfalfa,initial,28.6,17.2,25.7,0.6,19.9,0.0,sandy,3.0,3.1,flood,0.33
2022-05-10,alfalfa,initial,35.4,26.2,50.5,3.0,25.0,0.0,sandy,3.0,3.1,flood,0.58
2022-05-11,alfalfa,initial,29.9,19.2,56.7,5.4,25.3,4.2,sandy,3.1,3.1,flood,0.0
2022-05-12,alfalfa,initial,37.8,27.6,49.6,0.7,18.9,0.0,sandy,3.0,3.1,flood,0.32
2022-05-13,alfalfa,initial,35.8,21.3,41.5,1.6,16.9,0.0,sandy,3.0,3.1,flood,0.35
2022-05-14,alfalfa,initial,32.6,18.8,40.7,1.8,22.1,0.0,sandy,3.0,3.1,flood,0.46
2022-05-15,alfalfa,initial,37.3,24.8,43.6,1.3,21.5,2.6,sandy,3.0,3.1,flood,0.0
2022-05-16,alfalfa,initial,36.0,25.6,30.7,3.4,27.7,0.0,sandy,3.0,3.1,flood,0.82
2022-05-17,alfalfa,initial,37.1,22.9,39.5,6.2,29.3,0.0,sandy,3.0,3.1,flood,0.86
2022-05-18,alfalfa,initial,34.8,22.9,54.5,0.9,15.8,15.3,sandy,6.1,3.1,flood,0.0
2022-05-19,alfalfa,development,37.3,22.1,54.1,8.4,29.0,0.0,sandy,5.2,3.1,flood,1.66
2022-05-20,alfalfa,development,35.5,21.5,33.1,0.3,17.1,0.0,sandy,3.2,3.1,flood,0.61
2022-05-21,alfalfa,development,35.7,26.9,45.4,4.5,27.5,0.0,sandy,3.0,3.1,flood,1.41
2022-05-22,alfalfa,development,33.3,21.8,35.0,2.8,23.1,3.2,sandy,3.0,3.1,flood,0.0
2022-05-23,alfalfa,development,35.2,22.1,41.6,0.4,23.1,0.0,sandy,3.0,3.1,flood,0.8
2022-05-24,alfalfa,development,37.7,24.3,56.1,2.8,9.8,11.7,sandy,5.9,3.1,flood,0.0
2022-05-25,alfalfa,development,40.1,28.9,58.7,4.0,26.7,0.0,sandy,4.3,3.1,flood,1.25
2022-05-26,alfalfa,development,36.8,21.9,24.9,2.0,25.8,0.0,sandy,3.0,3.1,flood,1.22
2022-05-27,alfalfa,development,34.7,25.1,64.1,2.3,24.8,2.3,sandy,3.0,3.1,flood,0.0
2022-05-28,alfalfa,development,38.1,27.8,51.6,4.6,21.3,0.0,sandy,3.0,3.1,flood,1.3
2022-05-29,alfalfa,development,38.1,23.1,42.5,2.5,27.3,0.0,sandy,3.0,3.1,flood,1.42
2022-05-30,alfalfa,development,37.5,28.6,46.5,5.4,10.5,28.8,sandy,9.6,3.1,flood,0.0
2022-05-31,alfalfa,development,37.4,23.1,33.3,3.8,28.1,0.0,sandy,8.7,3.1,flood,11.24
2022-06-01,alfalfa,development,38.1,23.1,41.6,0.9,23.2,0.0,sandy,7.8,3.1,flood,5.25
2022-06-02,alfalfa,development,40.1,27.4,41.8,3.3,23.5,0.0,sandy,5.9,3.1,flood,2.6
2022-06-03,alfalfa,development,41.3,29.3,46.2,4.6,26.3,0.0,sandy,5.2,3.1,flood,1.65
2022-06-04,alfalfa,development,37.2,23.6,55.9,1.9,29.6,0.0,sandy,3.5,3.1,flood,1.11
2022-06-05,alfalfa,development,40.9,26.9,36.1,2.3,25.0,0.0,sandy,3.0,3.1,flood,1.2
2022-06-06,alfalfa,development,38.2,26.0,50.2,4.3,28.0,0.0,sandy,3.0,3.1,flood,1.51
2022-06-07,alfalfa,development,28.3,18.7,35.6,3.4,28.1,0.0,sandy,3.0,3.1,flood,1.26
2022-06-08,alfalfa,development,38.3,28.0,45.4,1.8,26.9,0.0,sandy,3.0,3.1,flood,1.18
2022-06-09,alfalfa,development,40.6,29.3,59.8,2.3,22.0,0.0,sandy,3.0,3.1,flood,1.02
2022-06-10,alfalfa,development,37.8,26.6,44.8,1.5,30.1,0.0,sandy,3.0,3.1,flood,1.33
2022-06-11,alfalfa,development,36.7,22.9,30.8,4.6,30.2,0.0,sandy,3.0,3.1,flood,1.77
2022-06-12,alfalfa,development,41.3,32.0,18.3,1.1,26.5,0.0,sandy,3.0,3.1,flood,1.14
2022-06-13,alfalfa,development,39.9,26.4,27.7,4.7,24.0,0.0,sandy,3.0,3.1,flood,1.7
2022-06-14,alfalfa,development,39.3,25.4,43.1,3.6,25.1,0.0,sandy,3.0,3.1,flood,1.33
2022-06-15,alfalfa,development,40.5,26.5,45.4,2.4,25.3,0.0,sandy,3.0,3.1,flood,1.11
2022-06-16,alfalfa,development,45.0,32.0,23.5,3.3,27.6,0.0,sandy,3.0,3.1,flood,1.73
2022-06-17,alfalfa,development,37.5,21.8,46.9,1.1,25.2,0.0,sandy,3.0,3.1,flood,1.01
2022-06-18,alfalfa,development,41.2,31.4,25.1,2.4,32.0,0.0,sandy,3.0,3.1,flood,1.94
2022-06-19,alfalfa,development,36.2,24.8,23.7,1.2,29.2,0.0,sandy,3.0,3.1,flood,1.17
2022-06-20,alfalfa,development,36.7,26.9,41.2,3.1,25.5,0.0,sandy,3.0,3.1,flood,1.4
2022-06-21,alfalfa,development,45.0,32.0,25.1,5.3,25.9,0.0,sandy,3.0,3.1,flood,2.31
2022-06-22,alfalfa,development,38.1,27.0,46.2,12.0,26.8,0.0,sandy,3.0,3.1,flood,2.06
2022-06-23,alfalfa,development,39.5,29.1,65.5,3.1,12.4,13.1,sandy,6.1,3.1,flood,0.0
2022-06-24,alfalfa,development,46.1,30.4,29.4,2.7,22.9,0.0,sandy,4.0,3.1,flood,1.74
2022-06-25,alfalfa,development,40.8,28.4,44.6,4.1,24.0,0.0,sandy,3.1,3.1,flood,1.49
2022-06-26,alfalfa,development,43.3,31.7,41.4,0.9,29.3,0.0,sandy,3.0,3.1,flood,1.51
2022-06-27,alfalfa,development,42.0,29.0,51.4,4.8,29.8,0.0,sandy,3.0,3.1,flood,1.61
2022-06-28,alfalfa,development,45.9,32.0,27.5,2.1,29.5,0.0,sandy,3.0,3.1,flood,1.65
2022-06-29,alfalfa,development,40.7,28.9,40.8,3.7,27.8,0.0,sandy,3.0,3.1,flood,1.48
2022-06-30,alfalfa,development,42.6,29.4,16.3,3.1,27.5,2.6,sandy,3.0,3.1,flood,0.0
2022-07-01,alfalfa,development,41.6,27.0,33.6,0.6,29.7,0.0,sandy,3.0,3.1,flood,1.15
2022-07-02,alfalfa,development,38.4,28.7,34.6,1.9,27.2,0.0,sandy,3.0,3.1,flood,1.2
2022-07-03,alfalfa,development,44.7,30.8,26.1,3.4,30.7,0.0,sandy,3.0,3.1,flood,1.58
2022-07-04,alfalfa,development,33.2,18.0,41.5,1.5,24.7,0.0,sandy,3.0,3.1,flood,1.03
2022-07-05,alfalfa,development,43.5,32.0,26.0,7.6,31.3,0.0,sandy,3.0,3.1,flood,2.87
2022-07-06,alfalfa,development,34.7,19.6,33.1,3.5,28.6,0.0,sandy,3.0,3.1,flood,1.45
2022-07-07,alfalfa,development,39.9,30.0,34.9,4.1,25.2,0.0,sandy,3.0,3.1,flood,1.74
2022-07-08,alfalfa,development,43.2,29.1,50.5,3.5,31.7,0.0,sandy,3.0,3.1,flood,1.65
2022-07-09,alfalfa,development,36.9,22.1,17.3,1.9,26.6,0.0,sandy,3.0,3.1,flood,1.32
2022-07-10,alfalfa,development,43.8,32.0,32.2,0.6,29.0,0.0,sandy,3.0,3.1,flood,1.09
2022-07-11,alfalfa,development,37.5,21.6,26.6,3.0,30.0,0.0,sandy,3.0,3.1,flood,1.56
2022-07-12,alfalfa,development,41.7,28.8,28.2,1.4,30.4,0.0,sandy,3.0,3.1,flood,1.48
2022-07-13,alfalfa,development,41.4,28.6,29.9,2.6,26.7,0.0,sandy,3.0,3.1,flood,1.34
2022-07-14,alfalfa,development,43.7,32.0,34.0,2.0,26.4,0.0,sandy,3.0,3.1,flood,1.41
2022-07-15,alfalfa,development,41.0,29.5,23.8,0.6,30.3,0.0,sandy,3.0,3.1,flood,1.23
2022-07-16,alfalfa,development,43.4,31.5,26.2,5.3,21.9,0.0,sandy,3.0,3.1,flood,2.16
2022-07-17,alfalfa,development,39.9,24.6,34.7,6.4,29.4,0.0,sandy,3.0,3.1,flood,1.96
2022-07-18,alfalfa,development,40.5,27.5,48.3,6.5,28.7,1.9,sandy,3.0,3.1,flood,0.0
2022-07-19,alfalfa,development,38.6,29.5,46.7,2.2,30.6,0.0,sandy,3.0,3.1,flood,1.34
2022-07-20,alfalfa,development,40.8,29.1,59.8,2.0,26.4,0.0,sandy,3.0,3.1,flood,1.16
2022-07-21,alfalfa,development,37.1,23.6,29.4,2.0,25.7,0.0,sandy,3.0,3.1,flood,1.18
2022-07-22,alfalfa,development,41.4,26.8,32.6,4.0,28.5,0.0,sandy,3.0,3.1,flood,1.81
2024-01-13,rice,initial,13.0,-1.6,71.3,8.3,7.0,0.0,silt,22.4,14.4,flood,3.06
2024-01-14,rice,initial,15.7,5.7,94.6,2.2,10.1,0.0,silt,21.2,14.4,flood,1.46
2024-01-15,rice,initial,18.2,4.8,95.0,0.6,7.6,17.8,silt,24.0,14.4,flood,0.0
2024-01-16,rice,initial,16.5,0.6,71.2,1.0,5.9,6.3,silt,24.7,14.4,flood,0.0
2024-01-17,rice,initial,16.8,6.7,69.0,1.8,5.1,0.0,silt,23.8,14.4,flood,2.28
2024-01-18,rice,initial,21.5,9.0,73.0,2.2,6.9,0.0,silt,22.3,14.4,flood,2.59
2024-01-19,rice,initial,12.8,1.2,87.9,2.5,2.4,6.2,silt,22.3,14.4,flood,0.0
2024-01-20,rice,initial,17.4,8.6,76.9,7.3,4.2,0.0,silt,20.4,14.4,flood,2.28
2024-01-21,rice,initial,19.2,3.4,80.9,3.6,8.3,0.0,silt,18.2,14.4,flood,1.12
2024-01-22,rice,initial,19.4,3.7,95.0,2.5,4.7,5.8,silt,17.6,14.4,flood,0.0
2024-01-23,rice,initial,15.9,4.0,73.0,2.0,5.8,0.0,silt,17.0,14.4,flood,0.51
2024-01-24,rice,initial,18.9,10.7,73.1,2.2,9.8,0.0,silt,15.0,14.4,flood,0.41
2024-01-25,rice,initial,11.8,-2.0,92.1,3.0,3.5,14.0,silt,17.4,14.4,flood,0.0
2024-01-26,rice,initial,17.2,1.7,69.2,2.8,12.0,0.0,silt,16.2,14.4,flood,0.59
2024-01-27,rice,initial,19.6,3.9,67.9,5.5,12.3,0.0,silt,14.5,14.4,flood,0.62
2024-01-28,rice,initial,19.8,5.7,72.9,1.9,6.9,0.0,silt,13.0,14.4,flood,0.31
2024-01-29,rice,initial,21.3,5.7,59.3,7.1,8.7,0.0,silt,13.0,14.4,flood,0.75
2024-01-30,rice,initial,16.1,4.8,89.4,1.4,6.4,0.0,silt,13.0,14.4,flood,0.14
2024-01-31,rice,initial,13.9,-0.3,65.3,2.6,4.9,3.2,silt,13.0,14.4,flood,0.0
2024-02-01,rice,initial,19.8,8.2,63.8,3.5,6.9,0.0,silt,13.0,14.4,flood,0.49
2024-02-02,rice,initial,19.9,8.0,59.6,3.0,4.0,0.0,silt,13.0,14.4,flood,0.43
2024-02-03,rice,development,13.0,0.8,59.2,0.4,8.7,0.0,silt,13.0,14.4,flood,0.23
2024-02-04,rice,development,16.0,2.5,84.4,4.1,2.0,16.4,silt,16.3,14.4,flood,0.0
2024-02-05,rice,development,18.9,5.9,85.2,1.1,11.7,0.0,silt,13.9,14.4,flood,0.39
2024-02-06,rice,development,15.3,6.1,71.2,1.4,10.6,0.0,silt,13.0,14.4,flood,0.37
2024-02-07,rice,development,14.6,4.0,92.8,2.7,4.8,26.7,silt,19.0,14.4,flood,0.0
2024-02-08,rice,development,23.4,11.4,48.7,2.0,6.2,0.0,silt,16.7,14.4,flood,0.89
2024-02-09,rice,development,20.3,9.9,75.8,1.7,7.5,1.8,silt,15.4,14.4,flood,0.0
2024-02-10,rice,development,20.0,7.4,70.0,0.8,7.6,0.0,silt,13.6,14.4,flood,0.28
2024-02-11,rice,development,17.1,4.9,63.9,0.5,10.7,0.2,silt,13.0,14.4,flood,0.05
2024-02-12,rice,development,17.9,8.7,87.5,0.5,10.5,0.0,silt,13.0,14.4,flood,0.33
2024-02-13,rice,development,16.5,3.1,86.4,1.1,10.6,0.0,silt,13.0,14.4,flood,0.31
2024-02-14,rice,development,15.2,2.3,67.2,3.3,4.0,0.0,silt,13.0,14.4,flood,0.34
2024-02-15,rice,development,20.1,11.0,62.3,2.6,9.0,0.0,silt,13.0,14.4,flood,0.53
2024-02-16,rice,development,23.5,15.2,64.2,2.1,7.8,5.2,silt,13.0,14.4,flood,0.0
2024-02-17,rice,development,14.9,5.6,75.0,5.6,9.5,0.0,silt,13.0,14.4,flood,0.44
2024-02-18,rice,development,16.2,6.9,87.8,0.7,10.6,4.1,silt,13.0,14.4,flood,0.0
2024-02-19,rice,development,24.3,8.4,62.5,0.9,14.0,0.0,silt,13.0,14.4,flood,0.64
2024-02-20,rice,development,18.1,7.8,70.8,3.0,9.3,0.0,silt,13.0,14.4,flood,0.46
2024-02-21,rice,development,25.6,12.3,87.3,4.1,6.2,6.7,silt,14.4,14.4,flood,0.0
2024-02-22,rice,development,18.5,6.4,52.7,3.8,13.0,1.4,silt,13.0,14.4,flood,0.0
2024-02-23,rice,development,20.3,8.2,61.1,3.5,14.0,0.0,silt,13.0,14.4,flood,0.72
2024-02-24,rice,development,13.0,3.9,72.8,2.9,8.1,0.0,silt,13.0,14.4,flood,0.34
2024-02-25,rice,development,23.0,10.4,67.1,0.7,8.6,0.0,silt,13.0,14.4,flood,0.35
2024-02-26,rice,development,18.5,6.1,61.3,3.4,6.7,0.0,silt,13.0,14.4,flood,0.47
2024-02-27,rice,development,18.4,7.6,59.5,3.5,10.5,0.0,silt,13.0,14.4,flood,0.62
2024-02-28,rice,development,24.0,12.8,52.0,0.8,11.0,0.0,silt,13.0,14.4,flood,0.53
2024-02-29,rice,development,18.4,7.3,60.5,5.5,12.5,1.3,silt,13.0,14.4,flood,0.0
2024-03-01,rice,development,13.8,1.9,63.4,1.4,14.8,0.0,silt,13.0,14.4,flood,0.54
2024-03-02,rice,development,20.5,5.4,61.3,1.6,10.4,0.0,silt,13.0,14.4,flood,0.5
2024-03-03,rice,development,25.7,11.4,73.7,1.9,13.5,0.0,silt,13.0,14.4,flood,0.64
2024-03-04,rice,development,23.5,10.6,61.0,0.7,15.7,0.0,silt,13.0,14.4,flood,0.71
2024-03-05,rice,development,21.0,12.4,53.1,2.0,8.3,0.0,silt,13.0,14.4,flood,0.6
2024-03-06,rice,development,19.2,9.4,64.1,1.1,8.6,0.0,silt,13.0,14.4,flood,0.37
2024-03-07,rice,development,16.6,4.0,63.8,1.4,14.2,0.0,silt,13.0,14.4,flood,0.57
2024-03-08,rice,development,19.2,8.2,51.5,4.8,13.2,0.0,silt,13.0,14.4,flood,1.07
2024-03-09,rice,mid_season,23.0,8.5,69.9,5.1,11.4,0.0,silt,13.0,14.4,flood,0.78
2024-03-10,rice,mid_season,16.7,1.5,58.6,1.8,15.2,0.0,silt,13.0,14.4,flood,0.69
2024-03-11,rice,mid_season,17.0,7.0,50.6,1.2,16.5,0.0,silt,13.0,14.4,flood,0.72
2024-03-12,rice,mid_season,25.6,15.7,71.8,7.0,10.9,0.0,silt,13.0,14.4,flood,0.94
2024-03-13,rice,mid_season,20.5,8.5,66.6,4.2,7.5,6.7,silt,14.0,14.4,flood,0.0
2024-03-14,rice,mid_season,24.7,12.2,51.5,3.0,10.2,0.0,silt,13.1,14.4,flood,0.97
2024-03-15,rice,mid_season,21.8,11.0,61.2,2.7,11.4,0.0,silt,13.0,14.4,flood,0.76
2024-03-16,rice,mid_season,22.7,9.7,64.6,4.7,15.2,0.0,silt,13.0,14.4,flood,0.98
2024-03-17,rice,mid_season,22.1,8.5,59.6,1.7,15.2,0.0,silt,13.0,14.4,flood,0.79
2024-03-18,rice,mid_season,21.0,6.5,72.8,2.5,14.8,0.0,silt,13.0,14.4,flood,0.62
2024-03-19,rice,mid_season,25.6,14.1,58.8,2.5,10.6,1.2,silt,13.0,14.4,flood,0.0
2024-03-20,rice,mid_season,25.3,15.8,80.3,9.2,10.5,7.5,silt,14.1,14.4,flood,0.0
2024-03-21,rice,mid_season,25.8,11.1,51.0,0.9,12.3,0.0,silt,13.0,14.4,flood,0.69
2024-03-22,rice,mid_season,29.0,13.2,47.7,2.0,16.3,0.0,silt,13.0,14.4,flood,1.05
2024-03-23,rice,mid_season,23.2,15.1,66.0,3.4,21.5,0.0,silt,13.0,14.4,flood,1.13
2024-03-24,rice,mid_season,19.3,4.7,70.1,1.1,21.5,0.0,silt,13.0,14.4,flood,0.9
2024-03-25,rice,mid_season,24.1,12.4,67.4,1.5,13.8,0.0,silt,13.0,14.4,flood,0.76
2024-03-26,rice,mid_season,22.2,6.7,83.1,1.9,11.9,17.8,silt,15.9,14.4,flood,0.0
2024-03-27,rice,mid_season,26.9,18.0,57.5,5.7,16.5,0.0,silt,14.2,14.4,flood,1.45
2024-03-28,rice,mid_season,26.2,17.3,68.7,3.3,11.7,0.0,silt,13.0,14.4,flood,0.79
2024-03-29,rice,mid_season,21.1,9.5,66.4,1.4,19.2,0.0,silt,13.0,14.4,flood,0.84
2024-03-30,rice,mid_season,22.1,8.1,55.8,4.2,19.1,0.0,silt,13.0,14.4,flood,1.27
2024-03-31,rice,mid_season,27.6,18.8,58.5,5.2,14.8,0.0,silt,13.0,14.4,flood,1.43
2024-04-01,rice,mid_season,28.2,18.2,37.9,6.4,17.9,0.0,silt,13.0,14.4,flood,2.0
2024-04-02,rice,mid_season,26.2,16.0,60.5,5.8,18.8,0.0,silt,13.0,14.4,flood,1.37
2024-04-03,rice,mid_season,30.0,20.3,55.5,1.6,18.9,0.0,silt,13.0,14.4,flood,1.25
2024-04-04,rice,mid_season,29.5,21.1,58.1,1.0,12.7,0.0,silt,13.0,14.4,flood,0.75
2024-04-05,rice,mid_season,27.5,12.3,67.3,1.4,17.8,0.0,silt,13.0,14.4,flood,0.76
2024-04-06,rice,mid_season,24.1,11.2,64.0,1.9,13.2,0.0,silt,13.0,14.4,flood,0.71
2024-04-07,rice,mid_season,26.0,14.5,52.9,3.1,20.0,0.0,silt,13.0,14.4,flood,1.34
2024-04-08,rice,mid_season,30.8,15.8,64.5,5.7,17.1,0.0,silt,13.0,14.4,flood,1.34
2024-04-09,rice,mid_season,26.9,18.6,69.6,4.4,6.4,17.3,silt,17.5,14.4,flood,0.0
2024-04-10,rice,mid_season,35.6,22.6,42.1,1.0,21.6,0.0,silt,15.8,14.4,flood,1.38
2024-04-11,rice,mid_season,25.6,12.4,45.0,11.2,16.8,0.0,silt,14.7,14.4,flood,2.15
2024-04-12,rice,mid_season,35.2,27.1,69.7,2.7,16.5,0.0,silt,14.0,14.4,flood,1.26
2024-04-13,rice,mid_season,27.8,15.3,52.5,5.0,17.8,2.4,silt,13.1,14.4,flood,0.0
2024-04-14,rice,mid_season,38.2,30.2,66.8,5.3,21.3,0.0,silt,13.0,14.4,flood,1.82
2024-04-15,rice,mid_season,28.6,17.5,57.9,5.8,17.7,0.0,silt,13.0,14.4,flood,1.51
2024-04-16,rice,mid_season,30.3,15.7,68.3,1.8,17.7,1.4,silt,13.0,14.4,flood,0.0
2024-04-17,rice,mid_season,29.6,21.0,72.8,1.0,20.0,0.0,silt,13.0,14.4,flood,1.09
2024-04-18,rice,mid_season,29.1,16.2,44.6,0.6,15.3,0.0,silt,13.0,14.4,flood,0.97
2024-04-19,rice,mid_season,30.1,19.4,41.7,9.4,19.1,0.0,silt,13.0,14.4,flood,1.75
2024-04-20,rice,mid_season,30.5,15.4,65.0,2.3,17.2,0.0,silt,13.0,14.4,flood,0.92
2024-04-21,rice,mid_season,30.9,16.6,63.5,1.6,10.8,32.2,silt,20.3,14.4,flood,0.0
2024-04-22,rice,mid_season,29.9,20.7,42.8,4.2,20.5,0.0,silt,18.1,14.4,flood,5.42
2024-04-23,rice,mid_season,28.3,14.4,60.2,3.6,22.0,0.0,silt,16.9,14.4,flood,2.6
2024-04-24,rice,mid_season,25.9,13.5,58.7,2.3,21.1,0.0,silt,15.1,14.4,flood,1.3
2024-04-25,rice,mid_season,26.5,17.8,48.4,3.9,21.9,0.0,silt,13.0,14.4,flood,1.55
2024-04-26,rice,mid_season,26.4,17.5,53.9,7.2,20.4,0.2,silt,13.0,14.4,flood,1.4
2024-04-27,rice,late_season,27.6,13.6,46.4,5.1,21.4,0.0,silt,13.0,14.4,flood,1.4
2024-04-28,rice,late_season,35.0,25.2,35.7,2.5,19.2,0.0,silt,13.0,14.4,flood,1.25
2024-04-29,rice,late_season,31.9,16.8,39.8,4.9,20.7,0.0,silt,13.0,14.4,flood,1.53
2024-04-30,rice,late_season,36.4,27.5,22.5,4.6,20.4,0.0,silt,13.0,14.4,flood,2.04
2024-05-01,rice,late_season,27.3,18.4,47.8,2.5,22.6,0.0,silt,13.0,14.4,flood,1.09
2024-05-02,rice,late_season,33.6,23.4,48.0,2.3,17.3,0.0,silt,13.0,14.4,flood,0.95
2024-05-03,rice,late_season,33.8,19.2,48.4,1.2,22.9,0.0,silt,13.0,14.4,flood,1.11
2024-05-04,rice,late_season,32.2,18.6,49.1,4.1,20.6,4.8,silt,13.5,14.4,flood,0.0
2024-05-05,rice,late_season,35.4,25.7,33.8,0.9,26.3,0.0,silt,13.0,14.4,flood,1.39
2024-05-06,rice,late_season,32.5,18.7,49.0,6.5,22.1,0.0,silt,13.0,14.4,flood,1.61
2024-05-07,rice,late_season,30.5,22.4,59.6,3.5,17.9,1.9,silt,13.0,14.4,flood,0.0
2024-05-08,rice,late_season,36.5,26.0,52.2,1.4,20.6,0.0,silt,13.0,14.4,flood,1.14
2024-05-09,rice,late_season,32.6,24.2,28.7,2.5,18.9,0.0,silt,13.0,14.4,flood,1.28
2024-05-10,rice,late_season,33.4,20.5,54.9,2.1,24.0,0.0,silt,13.0,14.4,flood,1.27
2024-05-11,rice,late_season,37.0,26.7,62.4,2.7,23.0,0.0,silt,13.0,14.4,flood,1.41
2024-05-20,wheat,initial,34.2,21.1,28.2,4.0,30.6,0.0,loam,15.5,40.3,drip,1.44
2024-05-21,wheat,initial,34.7,20.9,36.7,0.3,25.5,1.1,loam,13.6,40.3,drip,0.0
2024-05-22,wheat,initial,33.7,23.1,61.6,1.2,18.8,18.8,loam,17.8,40.3,drip,0.0
2024-05-23,wheat,initial,34.6,23.5,27.3,4.8,28.3,0.0,loam,15.5,40.3,drip,1.72
2024-05-24,wheat,initial,38.0,28.1,31.8,0.8,25.5,0.0,loam,13.5,40.3,drip,0.41
2024-05-25,wheat,initial,38.8,25.6,36.7,0.4,20.7,0.1,loam,12.1,40.3,drip,0.09
2024-05-26,wheat,initial,38.1,26.3,33.6,6.8,31.9,0.0,loam,10.9,40.3,drip,0.5
2024-05-27,wheat,initial,29.4,19.6,42.8,2.9,24.6,0.0,loam,10.0,40.3,drip,0.29
2024-05-28,wheat,initial,40.8,26.5,28.6,1.5,26.3,0.0,loam,10.0,40.3,drip,0.3
2024-05-29,wheat,initial,36.1,23.6,59.1,6.3,28.8,0.0,loam,10.0,40.3,drip,0.3
2024-05-30,wheat,initial,32.9,24.3,31.5,5.9,27.3,0.0,loam,10.0,40.3,drip,0.34
2024-05-31,wheat,initial,37.5,26.5,36.9,5.0,26.4,0.0,loam,10.0,40.3,drip,0.43
